paper_id	mfn_authors	unknown_authors	publication_date	year	title	journal	volume	issue	page_info	publisher	identifier_type	upload_id	access	publication_type	publication_subtype	keyword
2164	Gräfe, S.	Hui, A.	2020-07-29	2020	Temporalizing Space through Sound and Movement	Sound & Science: Digital Histories Datenbank				Viktoria Tkaczyk	internal-id	2c518b4d-d4b6-4612-8aae-e70f020cc1f4	open_access	artikel	wissartikel	"This publication cites MfN collection specimens; Department: Humanities of Nature; Collection: Tierstimmenarchiv"
2165	Gräfe, S.		2020-01-15	2020	Tier und Film	MEDIENwissenschaft: Rezensionen | Reviews		20/01		Schüren	internal-id	a44e6498-e023-4a3f-9e3f-afe454af9f2e	open_access	rezension		Department: Humanities of Nature
2167	Gräfe, S.		2020-11-02	2020	Auf den Spuren des Wals: Geographien des Lebens im 19. Jahrhundert	Tierstudien		18/2020	184-185	Neofelis	internal-id	771c0363-b88f-469f-b1f0-87b96e28ddb0	closed_access	rezension		Department: Humanities of Nature
2168	Buenaventura, E.	"Valverde-Castro, C.; Wolff, M."	2020-09-30	2020	New carrion-visiting flesh flies (Diptera: Sarcophagidae) from tropical dry forests of Colombia and their phylogenetic affinities	Acta Tropica	213	0	105720	Elsevier BV	doi	10.1016/j.actatropica.2020.105720	closed_access	artikel	peerrevartikel	"Parasitology; Infectious Diseases; General Medicine; This publication is a species description; This publication cites MfN collection specimens; Department: Biodiversity Discovery; Collection: Diptera, Siphonaptera"
2169	Korn, D.	"Wang, Q.; Hu, K.; Qi, Y."	2020-12-09	2020	Bilinguites – a cosmopolitan Late Carboniferous ammonoid genus	Palaeoworld				Elsevier B.V.	doi	10.1016/j.palwor.2020.12.002	closed_access	artikel	wissartikel	"Department: Diversity Dynamics; Department: Biodiversity Discovery; Collection: Fossile Cephalopoden, Cnidaria"
2170	Korn, D.	"Wang, Q.; Hu, K.; Qi, Y."	2020-05-15	2020	The succession of the mid-Bashkirian ammonoids Cancelloceras and Gastrioceras in North China	Palaeoworld				Elsevier BV	doi	10.1016/j.palwor.2020.04.009	closed_access	artikel	wissartikel	"Stratigraphy; Palaeontology; Ecology, Evolution, Behavior and Systematics; Department: Diversity Dynamics"
2171	"Patzschke, E.; Ortiz Troncoso, A."	"Opitz, I.; Ortiz-Troncoso, A."	2020-06-30	2020	IKON - Wissenstransferkonzept für Forschungsinhalte, -methoden und -kompetenzen in Forschungsmuseen						internal-id	769559ce-6eb7-4d74-9418-644b1846226a		gutachten	sonstgutachten	Department: Science in Society
2173	"Ortiz Troncoso, A.; Bölling, C."	Jäckel, D.	2020-09-19	2020	The Animal Audiogram Base: Database and web portal to present and evaluate audio-physiological data	Conference: 153.Jahresversammlung der Deutschen Ornithologen-Gesellschaft - Symposium „Hörvermögen von Pinguinen / Hearing in Penguins“					internal-id	45c7d2bb-5789-401f-a10e-a0dcf7f8a8d1		konfpo	konfpotagungsband	Department: Biodiversity Informatics
2176	"Rössig, W.; Schultka, Y.; Kreft, S."	"Lisienski, L.; Strohmann, V."	2020-01-01	2020	Projekte im Experimentierfeld - Schreibwerkstatt	Das Experimentierfeld - Eine Sammlung	1	1	78		doi	10.7479/as1e-yn80/1	open_access	graueliteratur		Department: Education and Exhibition
2177	"Rössig, W.; Schultka, Y.; Kreft, S."	"Lisienski, L.; Strohmann, V."	2020-01-01	2020	Projekte im Experimentierfeld - Fotowerkstatt	Das Experimentierfeld - Eine Sammlung	1	1	72		doi	10.7479/as1e-yn80/2	open_access	graueliteratur		Department: Education and Exhibition
2178	Tillack, F.	"Schätti, B.; Heimes, P.; Torres-Pérez Coeto, J."	2020-10-22	2020	Pituophis deppei (Duméril, Bibron & Duméril, 1854) or a reassessment of Mexican bullsnakes (Reptilia: Squamata: Colubridae)	Vertebrate Zoology	70	4	483-545		doi	10.26049/VZ70-4-2020-01	open_access	artikel	peerrevartikel	"This publication is a taxonomic revision; Department: Collection Development; This publication cites MfN collection specimens; Collection: Reptilien, Amphibien"
2180	Quaisser, C.	"Deering, K.; Spiegel, E.; Nowak, D.; Rakete, S.; Garí, M.; Bose-O’Reilly, S."	2020-02-22	2020	Exposure assessment of toxic metals and organochlorine pesticides among employees of a natural history museum	Environmental Research			109271	Elsevier BV	doi	10.1016/j.envres.2020.109271	closed_access	artikel	peerrevartikel	"Biochemistry; General Environmental Science; Department: Collection Development"
2181	Witzmann, F.	"Gresky, J.; Sokiranski, R.; Petiti, E."	2020-09-15	2020	The oldest case of osteopetrosis in a human skeleton: exploring the history of rare diseases	The Lancet Diabetes & Endocrinology			806-808	Elsevier BV	doi	10.1016/s2213-8587(20)30307-7	open_access	artikel	peerrevartikel	"Internal Medicine;Endocrinology, Diabetes and Metabolism;Endocrinology"
2182	Quaisser, C.	"Huxley, R.; Butler, C.; Dekker, R."	2020-07-13	2020	Managing Natural Science Collections				231	Routledge	internal-id	533201ed-ded5-49cd-b587-1f0a36a1db6c	closed_access	buch	buchfachbuch	Department: Collection Development
2184	"Quaisser, C.; Bock, S."		2020-11-09	2020	Ein Fuchs für alle Fälle	Wissensdinge			280-281	Reimer	internal-id	6eb6b51a-c7ad-4f06-8ae0-948730ed6093		artikel	sammelbandbeitrag	Department: Collection Development
2186	Freyhof, J.	"Bayçelebi, E.; Turan, D.; Kaya, C."	2020-12-08	2020	Alburnus nasreddini, a synonym of A. escherichii (Teleostei: Leuciscidae)	Zootaxa	4894	1	123-132	Magnolia Press	doi	10.11646/zootaxa.4894.1.7	closed_access	artikel	peerrevartikel	"Department: Biodiversity Discovery; Collection: Pisces"
2187	Freyhof, J.	"Yoğurtçuoğlu, B.; Kaya, C.; Geiger, M."	2020-06-24	2020	Revision of the genus Seminemacheilus, with the description of three new species (Teleostei: Nemacheilidae)	Zootaxa	4082	3	477-501	Magnolia Press	doi	10.11646/zootaxa.4802.3.5	closed_access	artikel		"Department: Biodiversity Discovery; Collection: Pisces"
2188	Freyhof, J.	Yogurtcuoglu, B.	2020-06-16	2020	Fish Occurrence Database of the Family Aphaniidae	Freshwater Metadata Journal			1-5	University of Natural Resources and Life Sciences BOKU Vienna	doi	10.15504/fmj.2020.48	open_access	datenpublikation		"Department: Biodiversity Discovery; Collection: Pisces"
2189	Freyhof, J.	"Yogurtcuoglu, B.; Kaya, C."	2020-06-26	2020	Freshwater fishes of the Anatolian Midwestern Black Sea basin	Ichtyological Exploration of Freshwaters	30		1-20		doi	10.23788/IEF-1152	closed_access	artikel		"Department: Biodiversity Discovery; Collection: Pisces"
2190	Freyhof, J.	Bergner, L.	2020-07-15	2020	Threatened Freshwater Fishes of the Mediterranean Basin Biodiversity Hotspot: Distribution, extinction risk and the impact of hydropower.				348	EuroNatur, Radolfzell, Germany and RiverWatch, Vienna, Austria	doi	10.7479/c6d4-2f73	open_access	buch	buchfachbuch	"Department: Biodiversity Discovery; Collection: Pisces"
2191	Eckhoff, P.	"Barthel, P.; Barthel, C.; Bezzel, E.; Van Der Elzen, R.; Hinkelmann, C.; Steinheimer, F."	2020-02-01	2020	Deutsche Namen der Vögel der Erde	Vogelwarte	Band 58, Heft 1		1-214	Deutsche Ornithologen-Gesellschaft e.V.	internal-id	91da5723-9ff6-49c3-b956-799309b1f8d4	closed_access	artikel	populartikel	"Collection: Aves; Department: Collection Development"
2192	"Wiedemann, J.; Schmitt, S."	"Pinter, J.; Koeller, C."	2020-11-30	2020	Assessing the impact of the Museum für Naturkunde Berlin in terms of the Sustainable Development goals - Mission (im)possible?	AESIS Website				AESIS	internal-id	bdf34ef8-48d5-4bee-aeaf-143ffddaaa6c	open_access	artikel	populartikel	Department: Science in Society
2194		"Léger, T.; Mally, R.; Neinhuis, C.; Nuss, M."	2020-10-23	2020	Refining the phylogeny of Crambidae with complete sampling of subfamilies (Lepidoptera, Pyraloidea)	Zoologica Scripta	50	1	84-99	Wiley	doi	10.1111/zsc.12452	open_access	artikel	peerrevartikel	"Animal Science and Zoology; Genetics; Ecology, Evolution, Behavior and Systematics; Molecular Biology; Department: Biodiversity Discovery"
2195	Herrmann, E.		2020-01-22	2020	“I took care to get the true character of the animal”	BHL Blog					internal-id	635e01bc-db9d-4a48-a1d1-975095bc1425	open_access	artikel	populartikel	"This publication cites MfN collection specimens; Department: Science Data Management; Collection: Bibliothek"
2196	Greshake, A.	"Fritz, J.; Klementova, M.; Wirth, R.; Palatinus, L.; Trønnes, R.; Fernandes, V.; Böttger, U.; Ferrière, L."	2020-04-22	2020	Donwilhelmsite, [CaAl4Si2O11], a new lunar high-pressure Ca-Al-silicate with relevance for subducted terrestrial sediments	American Mineralogist			1704-1711	Mineralogical Society of America	doi	10.2138/am-2020-7393	closed_access	artikel	peerrevartikel	"Geochemistry and Petrology; Geophysics; Department: Impact and Meteorite Research"
2197	Greshake, A.	"Suttle, M.; King, A.; Schofield, P.; Tomkins, A.; Russell, S."	2020-11-17	2020	The alteration history of the CY chondrites, investigated through analysis of a new member: Dhofar 1988	Geochimica et Cosmochimica Acta	295		286-309	Elsevier BV	doi	10.1016/j.gca.2020.11.008	closed_access	artikel	peerrevartikel	"Geochemistry and Petrology; Department: Impact and Meteorite Research"
2199	"Tata, N.; Schneider, T."		2020-03-23	2020	Animal Beatbox					MfN	internal-id	19bc953a-9f7f-4afa-b6b6-948deb52e4ee	open_access	graueliteratur	bericht	Department: Science Data Management
2200		Kremer, N.	2020-04-03	2020	Skelex - anfassen und auseinandernehmen erlaubt!					MfN	internal-id	7d81796b-69d1-4e8e-aac7-4ad2e5d6dd59	open_access	graueliteratur	bericht	Department: Science Data Management
2202	Tata, N.	"Geipel, A.; Sauter, J."	2020-08-05	2020	MediaLab Meetup digital					MfN	internal-id	b02d4a31-bf14-4421-9e58-cd3056ac1452	open_access	graueliteratur	bericht	Department: Science Data Management
2203	Tata, N.		2020-10-30	2020	Ertasten und fühlen: taktile Tafeln mit Buntspecht, Mauerbiene & Co.					MfN	internal-id	c4d20018-edbe-41f6-bef1-7e8b9aa16126	open_access	graueliteratur	bericht	Department: Science Data Management
2206	Ohl, M.		2020-01-01	2020	Let there be order					Dietrich Reimer Verlag	internal-id	15a9602b-acd5-46d2-a8b0-8f3005210ce4		artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Biodiversity Discovery; Department: Humanities of Nature"
2207	Ohl, M.		2020-01-01	2020	Names by Muggles	The Nature of Things				Dietrich Reimer Verlag	internal-id	210c0e21-8f18-45e7-8917-2e9a5d73fbf6		artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Humanities of Nature; Department: Biodiversity Discovery"
2209	Mayer, F.	"Nolen, Z.; Yildirim, B.; Irisarri, I.; Liu, S.; Groot Crego, C.; Amby, D.; Gilbert, M.; Pereira, R."	2020-10-16	2020	Historical isolation facilitates species radiation by sexual selection: Insights from            Chorthippus            grasshoppers	Molecular Ecology	29		4985-5002	Wiley	doi	10.1111/mec.15695	open_access	artikel	peerrevartikel	"Genetics; Ecology, Evolution, Behavior and Systematics; Department: Microevolution; Laboratory: DNA-lab"
2211	"Ripperger, S.; Mayer, F."	"Duda, N.; Weigel, R.; Koelpin, A."	2020-02-05	2020	Low-Weight Noninvasive Heart Beat Detector for Small Airborne Vertebrates	IEEE Sensors Letters	4	2	1-4	Institute of Electrical and Electronics Engineers (IEEE)	doi	10.1109/lsens.2020.2971769	closed_access	artikel	peerrevartikel	Department: Microevolution
2212	"Piazza, V.; Aberhan, M."	Ullmann, C.	2020-12-09	2020	Ocean warming affected faunal dynamics of benthic invertebrate assemblages across the Toarcian Oceanic Anoxic Event in the Iberian Basin (Spain)	PLOS ONE	15	12	e0242331	Public Library of Science (PLoS)	doi	10.1371/journal.pone.0242331	open_access	artikel	peerrevartikel	"General Biochemistry, Genetics and Molecular Biology; General Agricultural and Biological Sciences; Department: Diversity Dynamics"
2213	"Ortiz Troncoso, A.; Bölling, C."	Jäckel, D.	2020-12-02	2020	The Animal Audiogram Database: A new resource for presenting and evaluating audiogram data on the web	The Journal of the Acoustical Society of America	148	4	2481-2481	AIP Publishing	doi	10.1121/1.5146874	closed_access	konfpo	konferenzbeitragpaper	Department: Biodiversity Informatics
2214	Mascarenhas, A.	"Wellmann, T.; Lausch, A.; Andersson, E.; Knapp, S.; Cortinovis, C.; Jache, J.; Scheuer, S.; Kremer, P.; Kraemer, R.; Haase, A.; Schug, F.; Haase, D."	2020-08-27	2020	Remote sensing in urban planning: Contributions towards ecologically sound policies?	Landscape and Urban Planning	204		Article Number: 103921	Elsevier BV	doi	10.1016/j.landurbplan.2020.103921	open_access	artikel	peerrevartikel	"Ecology; Management, Monitoring, Policy and Law; Nature and Landscape Conservation; Department: Science in Society"
2215	Glöckler, F.	"Islam, S.; Hardisty, A.; Addink, W.; Weiland, C."	2020-12-14	2020	Incorporating RDA Outputs in the Design of a European Research Infrastructure for Natural Science Collections	Data Science Journal	1	19	50	Ubiquity Press, Ltd.	doi	10.5334/dsj-2020-050	open_access	artikel	peerrevartikel	"Computer Science (miscellaneous); Computer Science Applications; Department: Science Data Management"
2216	Mascarenhas, A.	"Washbourne, C.; Dendoncker, N.; Jacobs, S.; De Longueville, F.; Van Oudenhoven, A.; Schröter, M.; Willemen, L.; Campagne, S.; Jones, S.; Garcia-Llorente, M.; Iniesta-Arandia, I.; Baró, F.; Fisher, J.; Förster, J.; Jericó-Daminelo, C.; Lecina-Diaz, J.; Lavorel, S.; Lliso, B.; Montealgre Talero, C.; Morán-Ordóñez, A.; Roces-Díaz, J.; Schlaepfer, M.; Van Dijk, J."	2020-05-27	2020	Improving collaboration between ecosystem service communities and the IPBES science-policy platform	Ecosystems and People	16	1	165-174	Taylor & Francis	doi	10.1080/26395916.2020.1766573	open_access	artikel	wissartikel	Department: Science in Society
2219	"Liu, T.; Wünnemann, K."	"Michael, G.; Zuschneid, W.; Oberst, J."	2020-01-01	2020	Lunar megaregolith mixing by impacts: Evaluation of the non-mare component of mare soils	Europlanet Science Congress 2020	14				doi	10.5194/epsc2020-186	open_access	konfpo	konfpotagungsband	Department: Impact and Meteorite Research
2220	Lippert, I.	"Sareen, S.; Thomson, H.; Tirado Herrero, S.; Gouveia, J.; Lis, A."	2020-01-24	2020	European energy poverty metrics	Global Transitions	2		26-36	Elsevier BV	doi	10.1016/j.glt.2020.01.003	open_access	artikel	wissartikel	Department: Humanities of Nature
2221	Lippert, I.	Raasch, J.	2020-10-21	2020	Verran, Helen	SAGE Research Methods Foundations				SAGE Publications Ltd	doi	10.4135/9781526421036931860	closed_access	artikel	sammelbandbeitrag	Department: Humanities of Nature
2222	Lippert, I.		2020-10-27	2020	In, with and of STS	"Wie forschen mit den ""science and technology studies""?"	19		301-318	transcript	doi	10/fdws	open_access	artikel	sammelbandbeitrag	Department: Humanities of Nature
2223	Amson, E.	"Alfieri, F.; Nyakatura, J."	2020-12-13	2020	Evolution of bone cortical compactness in slow arboreal mammals	Evolution			1-13	Wiley	doi	10.1111/evo.14137	open_access	artikel	peerrevartikel	"Ecology, Evolution, Behavior and Systematics; This publication cites MfN collection specimens; Department: Evolutionary Morphology; Collection: Mammalia"
2224	Stoert, D.		2020-06-11	2020	Goethes Sammlungsschränke		3			Sandstein Verlag	internal-id	f9307715-d465-4197-a042-4448edc16f01	closed_access	sammelband		Department: Humanities of Nature
2225	"Pitriana, P.; Wessel, A.; Von Rintelen, K."	Aschenbach, T.	2020-12-30	2020	EXPLORING SPONGE-INHABITING BARNACLES OF EASTERN INDONESIA USING MICRO-CT SCANNING	TREUBIA	47	2	77-98	Indonesian Institute of Sciences	doi	10.14203/treubia.v47i2.3968	open_access	artikel	peerrevartikel	Department: Biodiversity Discovery
2227	Bibi, F.	Vrba, E.	2020-04-30	2020	Bovidae	Phylonyms: A Companion to the PhyloCode			969–970	CRC Press	internal-id	dd2bfcee-ebaa-4a3e-980c-165fb3b9e45b	closed_access	artikel	sammelbandbeitrag	Department: Evolutionary Morphology
2228	Bibi, F.	Vrba, E.	2020-04-30	2020	Pan-Bovidae	Phylonyms: A Companion to the PhyloCode			963-964	CRC Press	internal-id	0e0e741a-def6-4b90-8318-6193476997ab	closed_access	artikel	sammelbandbeitrag	Department: Evolutionary Morphology
2229	Bibi, F.	Vrba, E.	2020-04-30	2020	Cavicornia	Phylonyms: A Companion to the PhyloCode			965-968	CRC Press	internal-id	e0e4263b-ecd2-45a3-a340-f23940c182f3	closed_access	artikel	sammelbandbeitrag	Department: Evolutionary Morphology
2230	Bibi, F.	Vrba, E.	2020-04-30	2020	Bovinae	Phylonyms: A Companion to the PhyloCode			971-973	CRC Press	internal-id	6951cc57-8606-4ab7-b76a-4bb11909ef7c	closed_access	artikel	sammelbandbeitrag	Department: Evolutionary Morphology
2231	Bibi, F.	Vrba, E.	2020-04-30	2020	Antilopinae	Phylonyms: A Companion to the PhyloCode			975-977	CRC Press	internal-id	7a5bb06f-2ad7-49cd-9e8a-bfce072360c7	closed_access	artikel	sammelbandbeitrag	Department: Evolutionary Morphology
2232	"Petersen, M.; Glöckler, F."	"Pim Reis, J.; Von Mering, S."	2020-12-18	2020	The DiSSCo Knowledgebase	DiSSCo Technical Blog					internal-id	4c7b591b-da7b-4205-96fe-dc6338f183ec	open_access	graueliteratur	arbeitspapier	Department: Science Data Management
2233	Díez Díaz, V.	"Garcia, G.; Pereda Suberbiola, X.; Jentgen-Ceschino, B.; Stein, K.; Godefroit, P.; Valentin, X."	2020-12-22	2020	A new titanosaur (Dinosauria: Sauropoda) from the Upper Cretaceous of Velaux-La-Bastide Neuve (southern France)	Historical Biology			1-20	Informa UK Limited	doi	10.1080/08912963.2020.1841184	closed_access	artikel	peerrevartikel	"This publication is a species description; Department: Evolutionary Morphology"
2235	Eldon, B.		2020-09-01	2020	Evolutionary Genomics of High Fecundity	Annual Review of Genetics	54		213-236	Annual Reviews	doi	10.1146/annurev-genet-021920-095932	closed_access	artikel	peerrevartikel	"Genetics; Department: Microevolution"
2236	Ziegler, J.	Standfuss, K.	2020-11-30	2020	Raupenfliegen (Diptera: Tachinidae) aus der Umgebung von Platania (Halbinsel Pilion, Griechenland)	Studia dipterologica	23	2	237-258	Senckenberg Gesellschaft für Naturforschung	internal-id	3568410f-1bc2-4445-85de-6338f68256ca	closed_access	artikel	peerrevartikel	"This publication cites MfN collection specimens; Department: Biodiversity Discovery; Collection: Diptera, Siphonaptera"
2237	Ziegler, J.		2020-06-01	2020	Rote Listen Sachsen-Anhalt	Berichte des Landesamtes für Umweltschutz Sachsen-Anhalt	2020	1	911-920	Landesamt für Umweltschutz Sachsen-Anhalt	internal-id	4bcd3dd4-6bf1-41ad-87bf-6dd7bcf5505d	open_access	artikel	sammelbandbeitrag	"Department: Biodiversity Discovery; Collection: Diptera, Siphonaptera"
2239	Frisch, J.	"Cherman, M.; Basilio, D.; Mise, K.; Smith, A."	2020-12-18	2020	Liogenys Guérin-Méneville, 1831 (Coleoptera: Scarabaeidae: Melolonthinae) from southern South American Transition Zone and boundaries: taxonomic overview with four new species	Zootaxa	4896	1	46-84	Magnolia Press	doi	10.11646/zootaxa.4896.1.2	open_access	artikel	peerrevartikel	"This publication cites MfN collection specimens; This publication is a taxonomic revision; This publication is a species description; Department: Biodiversity Discovery"
2240	Frisch, J.		2020-12-01	2020	Die Käferfauna des NSG Haimberg bei Mittelrode und angrenzender Flächen (Insecta: Coleoptera). Addenda et Corrigenda 1. Fünf Neumeldungen für die Hessenfauna.	Beiträge zur Naturkunde in Osthessen	57		65-69	Verein für Naturkunde in Osthessen	internal-id	28ae3fb6-63b6-4295-8d67-aab481e5ded7	closed_access	artikel	wissartikel	"This publication cites MfN collection specimens; Department: Biodiversity Discovery; Collection: Coleoptera"
2241	"Keinath, S.; Frisch, J.; Müller, J.; Mayer, F.; Rödel, M."		2020-01-23	2020	Spatio-Temporal Color Differences Between Urban and Rural Populations of a Ground Beetle During the Last 100 Years	Frontiers in Ecology and Evolution	7		1-10		doi	103389/fevo.2019.00525	open_access	artikel	peerrevartikel	"This publication cites MfN collection specimens; Department: Microevolution"
2242	Buenaventura, E.	"Yan, L.; Pape, T.; Narayanan Kutty, S.; Bayless, K.; Zhang, D."	2020-12-26	2020	A phylotranscriptomic framework for flesh fly evolution (Diptera, Calyptratae, Sarcophagidae)	Cladistics			1-19	Wiley	doi	10.1111/cla.12449	closed_access	artikel	peerrevartikel	"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2243	Von Rintelen, T.	"Albrecht, C.; Stelbrink, B.; Gauffre-Autelin, P.; Marwoto, R.; Glaubrecht, M."	2020-08-07	2020	Diversification of epizoic freshwater limpets in ancient lakes on Sulawesi, Indonesia: Coincidence or coevolution?	Journal of Great Lakes Research	46	5	1187-1198	Elsevier BV	doi	10.1016/j.jglr.2020.07.013	closed_access	artikel	peerrevartikel	"Ecology; Aquatic Science; Ecology, Evolution, Behavior and Systematics; Department: Microevolution"
2244	Von Rintelen, T.	"Clewing, C.; Stelbrink, B.; Bößneck, U.; Neubauer, T.; Köhler, F.; Marwoto, R.; Albrecht, C."	2020-02-21	2020	Freshwater biogeography in Wallacea: The case of sphaeriid bivalves in the Malili lake system (Sulawesi, Indonesia)	Journal of Great Lakes Research	46	5	1176-1186	Elsevier BV	doi	10.1016/j.jglr.2020.02.003	closed_access	artikel	peerrevartikel	"Ecology; Aquatic Science; Ecology, Evolution, Behavior and Systematics; Department: Microevolution"
2245	Lohrmann, V.	"Zhang, Q.; Michalik, P.; Blaschke, J.; Müller, P.; Jeanneau, L.; Perrichot, V."	2020-12-11	2020	Cretolixon – a remarkable new genus of rhopalosomatid wasps (Hymenoptera: Vespoidea: Rhopalosomatidae) from chemically tested, mid-Cretaceous Burmese (Kachin) amber supports the monophyly of Rhopalosomatinae	Fossil Record	23	2	215-236	Copernicus GmbH	doi	10.5194/fr-23-215-2020	open_access	artikel	peerrevartikel	Department: Biodiversity Discovery
2247	Ripperger, S.	"Duda, N.; Kölpin, A.; Carter, G."	2020-11-02	2020	Simultaneous Monitoring of the Same Animals with PIT Tags and Sensor Nodes Causes No System Interference	Animal Behavior and Cognition	7	4	531-536	Animal Behavior and Cognition	doi	10.26451/abc.07.04.05.2020	open_access	artikel	peerrevartikel	Department: Microevolution
2248	Ripperger, S.	"Stockmaier, S.; Carter, G."	2020-09-28	2020	Tracking sickness effects on social encounters via continuous proximity sensing in wild vampire bats	Behavioral Ecology	31	6	1296-1302	Oxford University Press (OUP)	doi	10.1093/beheco/araa111	open_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; Department: Microevolution"
2249			2020-12-01	2020	Meeting Splitter Software						doi	10.7479/ytdf-wf05	open_access	datenpublikation		Department: Microevolution
2251		Wägemann, P.	2020-02-01	2020	Ground node design for BATS tracking system						doi	10.7479/z5ym-kx58	open_access	datenpublikation		Department: Microevolution
2252	"Vogel, J.; Weißpflug, M."	Mendez, E.	2020-09-08	2020	Progress on Open Science: Towards a Shared Research Knowledge System				65		internal-id	efdb733a-b6d4-4a39-a510-10f24d19a1c9	open_access	gutachten	sonstgutachten	Department: Science in Society
2253		"Martín-Perea, D.; Abrunhosa, A.; Domingo, M.; Cantero, E.; Menéndez, I.; Blanco, F.; Carro-Rodríguez, P.; Domingo, L.; Hernández Fernández, M.; Morales, J."	2020-06-24	2020	DigApp and TaphonomApp: Two new open-access palaeontological and archaeological mobile apps	Palaeontologia Electronica	23	2	Article number: 23(2):a28	Coquina Press	doi	10.26879/1043	open_access	artikel	wissartikel	Department: Evolutionary Morphology
2254		"Menéndez, I.; Gómez Cano, A.; Blanco, F.; Hernández Fernández, M.; Álvarez-Sierra, M.; Oliver, A."	2020-12-14	2020	Inferences of dietary preferences of Miocene squirrels (Xerinae, Sciuridae) from the Iberian Peninsula and Namibia using microwear analyses and enamel thickness	Spanish Journal of Palaeontology			185	Universitat de Valencia	doi	10.7203/sjp.35.2.18481	open_access	artikel	wissartikel	Department: Evolutionary Morphology
2255		Knittel, M.	2020-09-01	2020	Unnamed Vegetal Riches	Exotic Switzerland? Looking Outward in the Age of Enlightenment			226-227	diaphanes	internal-id	d6c47dca-fcf1-44b9-a5b3-ff45523e8c27	closed_access	artikel	sammelbandbeitrag	Department: Humanities of Nature
2257	Dittrich, C.	"Thein, J.; Reck, U.; Martel, A.; Schulz, V.; Hansbauer, G."	2020-08-15	2020	Preliminary report on the occurrence of Batrachochytrium salamandrivorans in the Steigerwald, Bavaria, Germany.	Salamandra	56		227-229	DGHT	internal-id	ca558fd0-17e5-4b4a-85ce-3f3441aa9cf0	open_access	artikel	peerrevartikel	Department: Diversity Dynamics
2258	"Dittrich, C.; Rödel, M."	"Drakulić, S.; Spatz, T.; Hager, J.; Feldhaar, H."	2020-06-09	2020	Variations in thermal preference of bombina variegata tadpoles	Mertensiella	29		73-81	DGHT	internal-id	fee89fd2-1b89-4df3-a084-9604e33289c0	closed_access	artikel	peerrevartikel	Department: Diversity Dynamics
2259	Dunlop, J.	"Grau, J.; Meixner, M.; Tappe, D.; Gjerde, B."	2020-10-15	2020	The complete mitochondrial genome of the pentastomid Linguatula arctica (Pentastomida) from reindeer (Rangifer tarandus) in Northern Norway	Mitochondrial DNA Part B	5	3	3438-3439	Informa UK Limited	doi	10.1080/23802359.2020.1823255	open_access	artikel	peerrevartikel	Department: Evolutionary Morphology
2260	"Penner, J.; Rödel, M."	"Ayoro, H.; Segniagbeto, G.; Hema, E.; Oueda, A.; Dubois, A.; Kabré, G.; Ohler, A."	2020-11-10	2020	List of amphibian species (Vertebrata, Tetrapoda) of Burkina Faso	Zoosystema	42	28	547-582	Museum National d'Histoire Naturelle, Paris, France	doi	10.5252/zoosystema2020v42a28	closed_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; Department: Diversity Dynamics"
2261	"Asad, S.; Rödel, M."	"Wilting, A.; Siku, J."	2020-10-30	2020	Possible spatial separation at macro-habitat scales between two congeneric Psammodynastes species, including observations of fishing behaviour in Psammodynastes pictus	Salamandra	56	4	411-415	DGHT	internal-id	7483368b-7d6a-4e2d-ab50-03020ddf518d	open_access	artikel	peerrevartikel	Department: Diversity Dynamics
2262	Martellato, E.	"Bramson, A.; Cremonese, G.; Lucchetti, A.; Marzari, F.; Massironi, M.; Re, C.; Byrne, S."	2020-07-20	2020	Martian Ice Revealed by Modeling of Simple Terraced Crater Formation	Journal of Geophysical Research: Planets	125	10	Article Number: e2019JE006108	American Geophysical Union (AGU)	doi	10.1029/2019je006108	closed_access	artikel	peerrevartikel	Department: Impact and Meteorite Research
2263		"Russel, P.; Bartolozzi, L.; Hawkins, R.; Tennent, W.; Léger, T."	2020-09-01	2020	Designation of lectotypes for some Spanish and other western European Melitaea taxa, some with mixed syntypic series of M. phoebe ([Denis & Schiffermuller], 1775) and M. ornata Christoph, 1893 (Lepidoptera: Nymphalidae)	SHILAP Revista de lepidopterologia	48	191	449-472	Sociedad Hispano-Luso-Americana de LepidopterologíaEspaña	internal-id	b61ae6e0-d06a-4fec-aa8f-bbecfbbf5f3f	open_access	artikel	peerrevartikel	Department: Biodiversity Informatics
2264	"Gallé, L.; Moldrzyk, U."		2020-11-10	2020	König der Schreckensechsen	Wissensdinge. Geschichten aus dem Naturkundemuseum				Reimer Verlag	internal-id	d31d55c9-7db5-4d2d-8d8b-905b85588f9f		artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Education and Exhibition; Collection: Fossile Reptilien, Fährten, Vögel"
2266	"Mahlow, K.; Müller, J."	"Mebs, D.; Lomonte, B.; Fernández, J.; Calvete, J.; Sanz, L.; Köhler, G.; Zollweg, M."	2020-11-25	2020	The earless monitor lizard Lanthanotus borneensis – A venomous animal?	Toxicon	189		73-78	Elsevier BV	doi	10.1016/j.toxicon.2020.11.013	closed_access	artikel	wissartikel	Toxicology
